timestamp_ms,datetime_utc,open,high,low,close,volume,vwap
1750716000000,2025-06-23 22:00:00+00:00,600.15,602.15,599.9612,602.14,220892.0,601.473
1750716900000,2025-06-23 22:15:00+00:00,602.15,602.95,602.06,602.49,149351.0,602.4225
1750717800000,2025-06-23 22:30:00+00:00,602.5,602.71,602.09,602.15,199237.0,602.4029
1750718700000,2025-06-23 22:45:00+00:00,602.06,602.5892,601.82,602.5892,54096.0,602.1246
1750719600000,2025-06-23 23:00:00+00:00,602.6,603.16,602.58,603.09,146895.0,602.9485
1750720500000,2025-06-23 23:15:00+00:00,603.071,603.69,603.04,603.37,58379.0,603.4393
1750721400000,2025-06-23 23:30:00+00:00,603.38,603.65,602.99,603.51,70765.0,603.374
1750722300000,2025-06-23 23:45:00+00:00,603.6,603.6,603.21,603.3384,42010.0,603.4423
1750752000000,2025-06-24 08:00:00+00:00,605.07,605.46,588.79,604.84,52584.0,604.8505
1750752900000,2025-06-24 08:15:00+00:00,604.9,605.54,604.63,605.53,70082.0,605.0781
1750753800000,2025-06-24 08:30:00+00:00,605.45,605.49,604.78,605.01,28252.0,605.0024
1750754700000,2025-06-24 08:45:00+00:00,604.98,605.15,604.8,604.98,39319.0,604.9959
1750755600000,2025-06-24 09:00:00+00:00,605.02,605.19,604.96,605.03,11944.0,605.0766
1750756500000,2025-06-24 09:15:00+00:00,605.06,605.69,604.98,605.65,7995.0,605.3245
1750757400000,2025-06-24 09:30:00+00:00,605.63,605.96,605.62,605.75,18934.0,605.8212
1750758300000,2025-06-24 09:45:00+00:00,605.6,605.6,605.1,605.13,6409.0,605.3123
1750759200000,2025-06-24 10:00:00+00:00,605.11,605.33,604.7,604.77,30732.0,604.9294
1750760100000,2025-06-24 10:15:00+00:00,604.72,605.05,604.69,604.9,43585.0,604.9674
1750761000000,2025-06-24 10:30:00+00:00,604.82,605.09,604.53,604.83,94014.0,604.7425
1750761900000,2025-06-24 10:45:00+00:00,604.91,605.07,604.66,604.72,85314.0,604.8899
1750762800000,2025-06-24 11:00:00+00:00,604.72,604.97,604.32,604.51,55516.0,604.5706
1750763700000,2025-06-24 11:15:00+00:00,604.51,605.16,604.03,605.04,102906.0,604.6637
1750764600000,2025-06-24 11:30:00+00:00,604.97,605.21,604.52,604.68,129233.0,604.7713
1750765500000,2025-06-24 11:45:00+00:00,604.7,605.01,604.7,604.83,98230.0,604.8884
1750766400000,2025-06-24 12:00:00+00:00,604.81,606.5,603.17,604.48,236593.0,604.8663
1750767300000,2025-06-24 12:15:00+00:00,604.48,604.57,604.19,604.46,99484.0,604.4101
1750768200000,2025-06-24 12:30:00+00:00,604.46,604.73,603.85,604.61,164792.0,604.4475
1750769100000,2025-06-24 12:45:00+00:00,604.62,604.8099,604.12,604.4,75920.0,604.3882
1750770000000,2025-06-24 13:00:00+00:00,604.33,604.55,604.25,604.48,175587.0,604.3896
1750770900000,2025-06-24 13:15:00+00:00,604.55,605.02,604.33,604.34,266257.0,604.6861
1750771800000,2025-06-24 13:30:00+00:00,604.33,605.385,603.94,604.97,4352430.0,604.5639
1750772700000,2025-06-24 13:45:00+00:00,604.97,605.45,603.8,604.05,3851897.0,604.4688
1750773600000,2025-06-24 14:00:00+00:00,604.02,604.58,603.41,604.08,3099104.0,603.9716
1750774500000,2025-06-24 14:15:00+00:00,604.085,604.96,604.06,604.5999,2215179.0,604.6034
1750775400000,2025-06-24 14:30:00+00:00,604.6,605.33,604.53,605.24,1836213.0,604.9525
1750776300000,2025-06-24 14:45:00+00:00,605.2401,605.355,604.55,604.95,2096994.0,605.0369
1750777200000,2025-06-24 15:00:00+00:00,604.96,605.59,604.94,605.385,2248442.0,605.275
1750778100000,2025-06-24 15:15:00+00:00,605.38,605.82,605.295,605.755,1227501.0,605.5562
1750779000000,2025-06-24 15:30:00+00:00,605.76,606.12,605.66,605.99,1455759.0,605.9192
1750779900000,2025-06-24 15:45:00+00:00,605.995,606.165,605.66,605.755,1313724.0,605.9339
1750780800000,2025-06-24 16:00:00+00:00,605.77,606.195,605.655,606.08,1140231.0,605.9688
1750781700000,2025-06-24 16:15:00+00:00,606.09,606.595,606.04,606.492,1287000.0,606.2938
1750782600000,2025-06-24 16:30:00+00:00,606.5,607.175,606.48,607.13,1845876.0,606.3105
1750783500000,2025-06-24 16:45:00+00:00,607.13,607.17,606.32,606.6399,1377053.0,606.7162
1750784400000,2025-06-24 17:00:00+00:00,606.65,606.93,606.55,606.8101,1447390.0,606.7818
1750785300000,2025-06-24 17:15:00+00:00,606.805,606.9601,606.3,606.33,1813054.0,606.1435
1750786200000,2025-06-24 17:30:00+00:00,606.34,606.95,606.33,606.865,1082180.0,606.6228
1750787100000,2025-06-24 17:45:00+00:00,606.865,607.36,606.77,607.1701,1359602.0,607.1412
1750788000000,2025-06-24 18:00:00+00:00,607.18,607.46,606.95,606.96,2049746.0,606.3095
1750788900000,2025-06-24 18:15:00+00:00,606.9688,607.215,606.965,607.0,1067671.0,607.074
1750789800000,2025-06-24 18:30:00+00:00,607.02,607.33,606.87,607.1541,1262884.0,607.0964
1750790700000,2025-06-24 18:45:00+00:00,607.1521,607.35,607.02,607.305,1396826.0,607.1491
1750791600000,2025-06-24 19:00:00+00:00,607.31,607.64,607.3,607.55,3931713.0,606.7686
1750792500000,2025-06-24 19:15:00+00:00,607.545,607.69,607.455,607.505,1629956.0,607.5532
1750793400000,2025-06-24 19:30:00+00:00,607.51,607.8499,607.43,607.67,3282278.0,606.7949
1750794300000,2025-06-24 19:45:00+00:00,607.67,607.8,606.75,606.77,8921884.0,606.1399
1750795200000,2025-06-24 20:00:00+00:00,606.77,606.91,605.891,606.73,4070299.0,606.606
1750796100000,2025-06-24 20:15:00+00:00,606.74,606.8,606.6,606.72,209007.0,606.7142
1750797000000,2025-06-24 20:30:00+00:00,606.71,606.8,606.7,606.76,41182.0,606.7599
1750797900000,2025-06-24 20:45:00+00:00,606.78,606.95,606.73,606.73,691392.0,606.7758
1750798800000,2025-06-24 21:00:00+00:00,606.7508,607.16,606.7508,607.05,53068.0,607.0036
1750799700000,2025-06-24 21:15:00+00:00,607.0,607.0,606.75,606.75,365978.0,606.8234
1750800600000,2025-06-24 21:30:00+00:00,606.81,606.98,606.5,606.77,38091.0,606.7218
1750801500000,2025-06-24 21:45:00+00:00,606.7,606.76,606.6999,606.7,14386.0,606.7126
1750802400000,2025-06-24 22:00:00+00:00,606.7,606.8221,606.2701,606.48,197949.0,606.7612
1750803300000,2025-06-24 22:15:00+00:00,606.4,606.551,606.3,606.51,15395.0,606.4639
1750804200000,2025-06-24 22:30:00+00:00,606.41,606.4901,606.31,606.4901,15815.0,606.3953
1750805100000,2025-06-24 22:45:00+00:00,606.52,606.5201,606.44,606.4599,2524.0,606.4771
1750806000000,2025-06-24 23:00:00+00:00,606.46,606.76,606.4495,606.5498,6138.0,606.6121
1750806900000,2025-06-24 23:15:00+00:00,606.4,606.5,606.2301,606.46,7630.0,606.356
1750807800000,2025-06-24 23:30:00+00:00,606.45,606.56,606.45,606.55,1417.0,606.4926
1750808700000,2025-06-24 23:45:00+00:00,606.55,607.02,606.55,607.02,11712.0,606.7135
1750838400000,2025-06-25 08:00:00+00:00,607.0,607.21,606.76,607.07,13985.0,607.0256
1750839300000,2025-06-25 08:15:00+00:00,607.05,607.22,606.87,606.99,22068.0,607.0412
1750840200000,2025-06-25 08:30:00+00:00,606.79,607.01,606.65,607.01,4545.0,606.8357
1750841100000,2025-06-25 08:45:00+00:00,607.04,607.2,606.99,607.2,1798.0,607.0901
1750842000000,2025-06-25 09:00:00+00:00,607.21,607.39,607.1,607.34,8736.0,607.2601
1750842900000,2025-06-25 09:15:00+00:00,607.26,607.5,607.22,607.22,7902.0,607.3686
1750843800000,2025-06-25 09:30:00+00:00,607.19,607.23,606.99,606.99,5888.0,607.1219
1750844700000,2025-06-25 09:45:00+00:00,606.95,607.04,606.88,606.88,3344.0,606.95
1750845600000,2025-06-25 10:00:00+00:00,606.93,606.94,606.63,606.67,4020.0,606.7964
1750846500000,2025-06-25 10:15:00+00:00,606.79,607.02,606.74,606.97,8990.0,606.8498
1750847400000,2025-06-25 10:30:00+00:00,606.88,607.23,606.87,607.15,13438.0,607.046
1750848300000,2025-06-25 10:45:00+00:00,607.13,607.36,607.04,607.22,26648.0,607.2528
1750849200000,2025-06-25 11:00:00+00:00,607.22,607.25,607.03,607.13,14139.0,607.1698
1750850100000,2025-06-25 11:15:00+00:00,607.13,607.25,607.04,607.2,24799.0,607.1424
1750851000000,2025-06-25 11:30:00+00:00,607.25,607.61,607.25,607.6,16735.0,607.501
1750851900000,2025-06-25 11:45:00+00:00,607.58,608.13,607.58,608.05,65397.0,607.9694
1750852800000,2025-06-25 12:00:00+00:00,607.24,608.12,606.87,608.0,75375.0,607.6518
1750853700000,2025-06-25 12:15:00+00:00,607.95,608.07,607.72,607.99,50772.0,607.9169
1750854600000,2025-06-25 12:30:00+00:00,608.0,608.07,607.73,608.0,69806.0,607.8989
1750855500000,2025-06-25 12:45:00+00:00,607.98,608.15,607.2834,608.15,93523.0,607.9376
1750856400000,2025-06-25 13:00:00+00:00,608.18,608.2291,607.84,608.05,89327.0,608.0173
1750857300000,2025-06-25 13:15:00+00:00,608.03,608.05,607.85,607.95,70081.0,607.9767
1750858200000,2025-06-25 13:30:00+00:00,607.91,608.61,607.75,608.29,4251213.0,608.1499
1750859100000,2025-06-25 13:45:00+00:00,608.29,608.415,607.45,608.16,3992994.0,607.925
1750860000000,2025-06-25 14:00:00+00:00,608.17,608.3499,607.31,607.46,2143588.0,607.8832
1750860900000,2025-06-25 14:15:00+00:00,607.47,607.93,607.31,607.69,2389764.0,607.6284
1750861800000,2025-06-25 14:30:00+00:00,607.7,608.185,607.51,608.14,1652901.0,607.82
1750862700000,2025-06-25 14:45:00+00:00,608.14,608.41,607.62,607.765,2057427.0,607.9371
1750863600000,2025-06-25 15:00:00+00:00,607.76,607.805,606.86,607.08,2337400.0,607.2304
1750864500000,2025-06-25 15:15:00+00:00,607.08,607.33,606.89,607.155,2350871.0,607.0671
1750865400000,2025-06-25 15:30:00+00:00,607.16,607.17,606.48,606.8901,1982366.0,606.8254
1750866300000,2025-06-25 15:45:00+00:00,606.89,607.12,606.69,606.89,1261047.0,606.913
1750867200000,2025-06-25 16:00:00+00:00,606.89,607.2,606.8,607.13,964133.0,607.0247
1750868100000,2025-06-25 16:15:00+00:00,607.125,607.27,606.82,606.975,1755802.0,606.9345
1750869000000,2025-06-25 16:30:00+00:00,606.98,607.1,606.71,606.79,1341553.0,606.87
1750869900000,2025-06-25 16:45:00+00:00,606.785,606.89,606.42,606.71,1215392.0,606.6744
1750870800000,2025-06-25 17:00:00+00:00,606.705,606.845,606.26,606.605,1177051.0,606.4961
1750871700000,2025-06-25 17:15:00+00:00,606.61,607.14,606.54,607.02,1663555.0,606.8956
1750872600000,2025-06-25 17:30:00+00:00,607.015,607.08,605.54,606.14,2742534.0,606.3462
1750873500000,2025-06-25 17:45:00+00:00,606.148,606.82,606.07,606.24,3112474.0,606.6246
1750874400000,2025-06-25 18:00:00+00:00,606.27,606.52,606.05,606.37,1412722.0,606.3404
1750875300000,2025-06-25 18:15:00+00:00,606.37,606.55,606.28,606.3799,886357.0,606.4075
1750876200000,2025-06-25 18:30:00+00:00,606.38,606.455,606.06,606.29,1078932.0,606.2546
1750877100000,2025-06-25 18:45:00+00:00,606.295,606.51,606.21,606.42,985614.0,606.3559
1750878000000,2025-06-25 19:00:00+00:00,606.43,607.37,606.4,607.21,2046870.0,606.9029
1750878900000,2025-06-25 19:15:00+00:00,607.215,607.35,606.9948,606.9948,1288877.0,607.1952
1750879800000,2025-06-25 19:30:00+00:00,606.99,607.08,606.37,606.7753,2877114.0,606.6726
1750880700000,2025-06-25 19:45:00+00:00,606.77,607.2,606.41,607.08,6829221.0,606.8186
1750881600000,2025-06-25 20:00:00+00:00,607.09,607.15,606.75,606.89,1993568.0,606.8786
1750882500000,2025-06-25 20:15:00+00:00,606.9201,607.02,606.76,606.8,1141593.0,606.8992
1750883400000,2025-06-25 20:30:00+00:00,606.79,607.12,606.75,606.85,153226.0,606.8977
1750884300000,2025-06-25 20:45:00+00:00,606.81,606.97,606.81,606.94,44307.0,606.759
1750885200000,2025-06-25 21:00:00+00:00,606.97,607.06,606.94,607.0399,22981.0,606.6105
1750886100000,2025-06-25 21:15:00+00:00,607.03,607.04,606.9433,606.9791,12416.0,607.0038
1750887000000,2025-06-25 21:30:00+00:00,606.94,606.94,606.71,606.87,16440.0,606.7984
1750887900000,2025-06-25 21:45:00+00:00,606.87,606.87,606.5,606.65,79750.0,606.6297
1750888800000,2025-06-25 22:00:00+00:00,606.65,607.3599,606.65,607.17,134174.0,606.9517
1750889700000,2025-06-25 22:15:00+00:00,607.17,607.17,606.84,606.86,27350.0,607.0761
1750890600000,2025-06-25 22:30:00+00:00,607.0,607.05,606.83,606.83,13308.0,606.9012
1750891500000,2025-06-25 22:45:00+00:00,606.83,607.02,606.819,606.97,5594.0,606.8989
1750892400000,2025-06-25 23:00:00+00:00,607.01,607.06,606.3,606.93,130035.0,606.715
1750893300000,2025-06-25 23:15:00+00:00,606.91,606.9482,606.55,606.6,30448.0,606.764
1750894200000,2025-06-25 23:30:00+00:00,606.71,606.9499,606.55,606.79,16252.0,606.7255
1750895100000,2025-06-25 23:45:00+00:00,606.8688,607.1,606.85,607.09,25775.0,606.9689
1750924800000,2025-06-26 08:00:00+00:00,607.72,608.92,607.72,608.86,12651.0,608.6792
1750925700000,2025-06-26 08:15:00+00:00,608.87,609.47,608.84,609.29,21905.0,609.2272
1750926600000,2025-06-26 08:30:00+00:00,609.29,609.35,609.1,609.14,4921.0,609.2419
1750927500000,2025-06-26 08:45:00+00:00,609.22,609.22,609.08,609.09,1956.0,609.1632
1750928400000,2025-06-26 09:00:00+00:00,609.06,609.12,608.88,608.88,2303.0,608.9716
1750929300000,2025-06-26 09:15:00+00:00,608.96,609.05,608.88,608.88,3455.0,608.986
1750930200000,2025-06-26 09:30:00+00:00,608.84,608.9,608.66,608.73,12835.0,608.7983
1750931100000,2025-06-26 09:45:00+00:00,608.77,608.84,608.76,608.8,1962.0,608.7913
1750932000000,2025-06-26 10:00:00+00:00,608.74,609.1,608.64,609.09,6903.0,608.862
1750932900000,2025-06-26 10:15:00+00:00,609.14,609.47,609.14,609.35,25123.0,609.2876
1750933800000,2025-06-26 10:30:00+00:00,609.36,609.44,609.2,609.2,5646.0,609.317
1750934700000,2025-06-26 10:45:00+00:00,609.15,609.23,608.87,608.89,14061.0,609.035
1750935600000,2025-06-26 11:00:00+00:00,608.87,609.39,608.86,609.34,91855.0,609.1724
1750936500000,2025-06-26 11:15:00+00:00,609.27,609.36,609.03,609.15,35935.0,609.1775
1750937400000,2025-06-26 11:30:00+00:00,609.24,609.25,608.97,609.0,18956.0,609.0696
1750938300000,2025-06-26 11:45:00+00:00,609.0,609.41,609.0,609.35,71441.0,609.2928
1750939200000,2025-06-26 12:00:00+00:00,609.35,609.47,607.72,609.2,104801.0,609.0098
1750940100000,2025-06-26 12:15:00+00:00,609.1601,609.33,609.06,609.23,65534.0,609.185
1750941000000,2025-06-26 12:30:00+00:00,609.4,609.4,608.25,609.0104,250447.0,608.7838
1750941900000,2025-06-26 12:45:00+00:00,609.11,609.21,608.82,609.07,153459.0,609.0689
1750942800000,2025-06-26 13:00:00+00:00,609.06,609.06,608.6,608.74,93112.0,608.7683
1750943700000,2025-06-26 13:15:00+00:00,608.75,609.21,608.59,608.98,146115.0,608.948
1750944600000,2025-06-26 13:30:00+00:00,608.99,609.38,608.77,609.27,3650754.0,609.0727
1750945500000,2025-06-26 13:45:00+00:00,609.28,609.39,608.37,609.12,2839650.0,608.8391
1750946400000,2025-06-26 14:00:00+00:00,609.13,609.67,609.07,609.382,5668623.0,609.2702
1750947300000,2025-06-26 14:15:00+00:00,609.39,609.98,609.2701,609.945,1909535.0,609.6538
1750948200000,2025-06-26 14:30:00+00:00,609.93,610.58,609.92,610.01,2705986.0,610.2804
1750949100000,2025-06-26 14:45:00+00:00,610.01,610.465,609.95,610.3693,2208824.0,610.0477
1750950000000,2025-06-26 15:00:00+00:00,610.37,610.7299,610.335,610.47,1690975.0,610.2751
1750950900000,2025-06-26 15:15:00+00:00,610.475,610.865,610.06,610.09,1768137.0,610.3274
1750951800000,2025-06-26 15:30:00+00:00,610.07,610.61,609.83,610.365,2907791.0,609.8648
1750952700000,2025-06-26 15:45:00+00:00,610.36,610.66,610.3,610.53,888504.0,610.4868
1750953600000,2025-06-26 16:00:00+00:00,610.52,611.0787,610.46,610.87,1745127.0,610.2926
1750954500000,2025-06-26 16:15:00+00:00,610.89,611.1283,610.83,610.88,1008284.0,610.9763
1750955400000,2025-06-26 16:30:00+00:00,610.9,611.125,610.76,610.7751,989065.0,610.4169
1750956300000,2025-06-26 16:45:00+00:00,610.78,610.99,610.675,610.845,1580241.0,609.9566
1750957200000,2025-06-26 17:00:00+00:00,610.8329,611.19,610.64,611.115,1391633.0,609.8214
1750958100000,2025-06-26 17:15:00+00:00,611.12,611.28,610.88,611.19,2604349.0,610.8382
1750959000000,2025-06-26 17:30:00+00:00,611.2,611.59,611.2,611.55,2408683.0,610.1673
1750959900000,2025-06-26 17:45:00+00:00,611.55,611.5765,611.25,611.271,2528194.0,610.1869
1750960800000,2025-06-26 18:00:00+00:00,611.28,611.91,611.15,611.815,2799090.0,610.884
1750961700000,2025-06-26 18:15:00+00:00,611.82,612.12,611.71,611.72,1529501.0,611.9189
1750962600000,2025-06-26 18:30:00+00:00,611.73,611.915,611.47,611.605,1494750.0,611.2696
1750963500000,2025-06-26 18:45:00+00:00,611.605,611.75,611.095,611.45,2640345.0,611.1993
1750964400000,2025-06-26 19:00:00+00:00,611.44,611.67,611.39,611.42,1524503.0,611.5338
1750965300000,2025-06-26 19:15:00+00:00,611.41,611.82,611.26,611.64,2360310.0,611.3393
1750966200000,2025-06-26 19:30:00+00:00,611.63,611.7,611.29,611.36,2993582.0,611.4895
1750967100000,2025-06-26 19:45:00+00:00,611.37,612.31,611.23,611.89,12258675.0,610.7609
1750968000000,2025-06-26 20:00:00+00:00,611.9,611.93,611.26,611.37,6107409.0,611.1402
1750968900000,2025-06-26 20:15:00+00:00,611.39,611.77,611.3,611.63,385422.0,610.0228
1750969800000,2025-06-26 20:30:00+00:00,611.6682,611.87,611.59,611.84,111842.0,611.7428
1750970700000,2025-06-26 20:45:00+00:00,611.84,611.95,611.77,611.86,66851.0,611.857
1750971600000,2025-06-26 21:00:00+00:00,611.83,611.94,611.77,611.9399,31891.0,611.8452
1750972500000,2025-06-26 21:15:00+00:00,611.94,612.05,611.87,612.05,56458.0,612.0092
1750973400000,2025-06-26 21:30:00+00:00,612.07,612.26,611.7305,612.15,529340.0,611.7557
1750974300000,2025-06-26 21:45:00+00:00,612.2,612.22,612.08,612.17,11727.0,612.1378
1750975200000,2025-06-26 22:00:00+00:00,612.09,612.42,611.88,612.24,57932.0,612.1315
1750976100000,2025-06-26 22:15:00+00:00,612.23,612.82,612.19,612.65,37046.0,612.4594
1750977000000,2025-06-26 22:30:00+00:00,612.611,612.69,612.48,612.48,11434.0,612.5742
1750977900000,2025-06-26 22:45:00+00:00,612.46,612.6,612.45,612.5,22503.0,612.5468
1750978800000,2025-06-26 23:00:00+00:00,612.6,612.61,612.14,612.14,17844.0,612.4302
1750979700000,2025-06-26 23:15:00+00:00,612.14,612.219,612.0701,612.21,8921.0,612.1434
1750980600000,2025-06-26 23:30:00+00:00,612.21,612.21,612.1,612.17,13145.0,612.1373
1750981500000,2025-06-26 23:45:00+00:00,612.2,612.23,611.9,612.0982,23801.0,612.1417
1751011200000,2025-06-27 08:00:00+00:00,613.64,613.79,613.42,613.79,14109.0,613.5899
1751012100000,2025-06-27 08:15:00+00:00,613.77,613.77,613.39,613.42,51933.0,613.4727
1751013000000,2025-06-27 08:30:00+00:00,613.5,613.7,613.43,613.55,13099.0,613.5945
1751013900000,2025-06-27 08:45:00+00:00,613.5,613.76,613.5,613.76,4419.0,613.6238
1751014800000,2025-06-27 09:00:00+00:00,613.75,613.75,613.37,613.38,10519.0,613.6161
1751015700000,2025-06-27 09:15:00+00:00,613.44,613.62,613.44,613.59,22986.0,613.5842
1751016600000,2025-06-27 09:30:00+00:00,613.61,613.66,613.46,613.54,29577.0,613.5884
1751017500000,2025-06-27 09:45:00+00:00,613.5,613.53,613.37,613.53,4347.0,613.4687
1751018400000,2025-06-27 10:00:00+00:00,613.67,613.67,613.41,613.41,5244.0,613.5162
1751019300000,2025-06-27 10:15:00+00:00,613.5,613.58,613.35,613.35,48682.0,613.3761
1751020200000,2025-06-27 10:30:00+00:00,613.44,613.55,613.4,613.41,5575.0,613.4622
1751021100000,2025-06-27 10:45:00+00:00,613.49,613.54,613.43,613.51,5756.0,613.5005
1751022000000,2025-06-27 11:00:00+00:00,613.52,613.84,613.47,613.82,64009.0,613.7724
1751022900000,2025-06-27 11:15:00+00:00,613.77,614.01,613.73,613.9,44642.0,613.9161
1751023800000,2025-06-27 11:30:00+00:00,613.87,614.39,613.87,614.18,62727.0,614.1931
1751024700000,2025-06-27 11:45:00+00:00,614.2,614.34,614.1,614.34,49037.0,614.1971
1751025600000,2025-06-27 12:00:00+00:00,613.83,614.55,612.6,613.9699,199862.0,613.9975
1751026500000,2025-06-27 12:15:00+00:00,613.9391,614.24,613.85,614.1,51977.0,614.0145
1751027400000,2025-06-27 12:30:00+00:00,613.99,614.11,613.39,613.54,382416.0,613.6893
1751028300000,2025-06-27 12:45:00+00:00,613.56,613.8,613.35,613.44,235405.0,613.5187
1751029200000,2025-06-27 13:00:00+00:00,613.43,613.49,612.99,613.01,196826.0,613.201
1751030100000,2025-06-27 13:15:00+00:00,613.02,613.28,612.89,612.9,202188.0,613.1117
1751031000000,2025-06-27 13:30:00+00:00,612.88,613.705,612.7,613.6352,3334629.0,613.2826
1751031900000,2025-06-27 13:45:00+00:00,613.635,614.6599,613.62,614.36,2542671.0,614.1228
1751032800000,2025-06-27 14:00:00+00:00,614.37,615.5,614.37,615.095,3260703.0,615.1189
1751033700000,2025-06-27 14:15:00+00:00,615.08,615.335,614.555,614.905,2079820.0,614.9398
1751034600000,2025-06-27 14:30:00+00:00,614.91,615.55,614.6,615.375,3101898.0,615.1583
1751035500000,2025-06-27 14:45:00+00:00,615.38,615.48,614.6,614.81,1858732.0,614.8691
1751036400000,2025-06-27 15:00:00+00:00,614.82,615.38,614.6,615.21,1319669.0,615.0734
1751037300000,2025-06-27 15:15:00+00:00,615.21,615.39,614.84,615.34,2382781.0,615.0973
1751038200000,2025-06-27 15:30:00+00:00,615.34,616.09,615.3001,616.01,3898551.0,615.4979
1751039100000,2025-06-27 15:45:00+00:00,616.01,616.1,615.83,615.902,1288220.0,615.9586
1751040000000,2025-06-27 16:00:00+00:00,615.9,616.24,615.69,616.1651,1389555.0,615.9647
1751040900000,2025-06-27 16:15:00+00:00,616.1887,616.35,615.85,616.315,1695315.0,614.7875
1751041800000,2025-06-27 16:30:00+00:00,616.315,616.39,615.89,615.975,1237855.0,616.1872
1751042700000,2025-06-27 16:45:00+00:00,615.97,616.06,615.645,615.97,1901902.0,615.3064
1751043600000,2025-06-27 17:00:00+00:00,615.955,615.96,615.54,615.9,1085155.0,615.3044
1751044500000,2025-06-27 17:15:00+00:00,615.8999,615.9099,615.26,615.39,1083793.0,615.0712
1751045400000,2025-06-27 17:30:00+00:00,615.4,615.58,614.29,614.805,2332395.0,614.7323
1751046300000,2025-06-27 17:45:00+00:00,614.8,614.8,613.27,614.155,4248900.0,613.9856
1751047200000,2025-06-27 18:00:00+00:00,614.16,614.38,613.42,613.5899,2036659.0,613.9786
1751048100000,2025-06-27 18:15:00+00:00,613.581,613.71,612.33,612.33,2888122.0,613.0556
1751049000000,2025-06-27 18:30:00+00:00,612.34,612.6,611.02,611.73,4802646.0,611.8438
1751049900000,2025-06-27 18:45:00+00:00,611.73,612.24,610.83,611.19,4663509.0,611.4591
1751050800000,2025-06-27 19:00:00+00:00,611.185,612.33,611.01,612.32,3241800.0,611.785
1751051700000,2025-06-27 19:15:00+00:00,612.33,612.71,611.97,612.385,3975630.0,612.2287
1751052600000,2025-06-27 19:30:00+00:00,612.38,613.245,612.38,613.16,3976637.0,612.5906
1751053500000,2025-06-27 19:45:00+00:00,613.17,615.14,612.99,614.86,12278476.0,614.1934
1751054400000,2025-06-27 20:00:00+00:00,614.79,614.91,614.2,614.44,3920625.0,614.6252
1751055300000,2025-06-27 20:15:00+00:00,614.46,614.55,614.19,614.28,500742.0,614.6832
1751056200000,2025-06-27 20:30:00+00:00,614.28,614.61,614.28,614.37,105810.0,614.4714
1751057100000,2025-06-27 20:45:00+00:00,614.38,614.68,614.28,614.61,98401.0,614.4465
1751058000000,2025-06-27 21:00:00+00:00,614.62,614.62,614.3059,614.49,21634.0,614.442
1751058900000,2025-06-27 21:15:00+00:00,614.5,614.51,614.3,614.4,39237.0,614.4746
1751059800000,2025-06-27 21:30:00+00:00,614.38,614.38,614.2,614.2,20129.0,614.2941
1751060700000,2025-06-27 21:45:00+00:00,614.2403,614.26,614.12,614.24,20034.0,614.1867
1751061600000,2025-06-27 22:00:00+00:00,614.23,614.3928,614.22,614.28,5247.0,614.2636
1751062500000,2025-06-27 22:15:00+00:00,614.29,614.34,614.1,614.1,18790.0,614.1645
1751063400000,2025-06-27 22:30:00+00:00,614.1,614.1,613.4,613.4,84196.0,613.7839
1751064300000,2025-06-27 22:45:00+00:00,613.4,613.49,613.18,613.2,75417.0,613.3782
1751065200000,2025-06-27 23:00:00+00:00,613.2,613.2351,612.86,613.22,44074.0,613.1157
1751066100000,2025-06-27 23:15:00+00:00,613.16,613.5491,613.16,613.33,21959.0,613.321
1751067000000,2025-06-27 23:30:00+00:00,613.27,613.4999,613.18,613.4105,16562.0,613.3793
1751067900000,2025-06-27 23:45:00+00:00,613.47,613.64,613.29,613.43,26268.0,613.4521
1751270400000,2025-06-30 08:00:00+00:00,617.33,617.5,617.03,617.5,29566.0,617.348
1751271300000,2025-06-30 08:15:00+00:00,617.56,617.57,617.24,617.28,4472.0,617.3883
1751272200000,2025-06-30 08:30:00+00:00,617.26,617.32,617.12,617.2,5939.0,617.2189
1751273100000,2025-06-30 08:45:00+00:00,617.24,617.3,617.21,617.24,4686.0,617.2388
1751274000000,2025-06-30 09:00:00+00:00,617.23,617.35,617.08,617.3,15443.0,617.2408
1751274900000,2025-06-30 09:15:00+00:00,617.35,617.63,617.35,617.63,15902.0,617.4974
1751275800000,2025-06-30 09:30:00+00:00,617.64,617.85,617.64,617.67,24576.0,617.7297
1751276700000,2025-06-30 09:45:00+00:00,617.59,617.59,617.16,617.28,23605.0,617.3097
1751277600000,2025-06-30 10:00:00+00:00,617.31,617.65,617.24,617.6,26619.0,617.4774
1751278500000,2025-06-30 10:15:00+00:00,617.6,617.69,617.58,617.67,7400.0,617.6375
1751279400000,2025-06-30 10:30:00+00:00,617.66,617.74,617.59,617.69,12739.0,617.6808
1751280300000,2025-06-30 10:45:00+00:00,617.64,617.66,617.5,617.58,30137.0,617.5905
1751281200000,2025-06-30 11:00:00+00:00,617.58,617.65,617.42,617.64,37139.0,617.5609
1751282100000,2025-06-30 11:15:00+00:00,617.65,617.86,617.6,617.83,47565.0,617.7277
1751283000000,2025-06-30 11:30:00+00:00,617.805,617.83,617.45,617.69,64275.0,617.6278
1751283900000,2025-06-30 11:45:00+00:00,617.75,617.87,617.47,617.52,63431.0,617.7031
1751284800000,2025-06-30 12:00:00+00:00,617.74,617.9,617.0,617.55,163185.0,617.5266
1751285700000,2025-06-30 12:15:00+00:00,617.51,617.56,617.19,617.32,122579.0,617.3503
